timestamp,src_ip,user_agent,http_method,endpoint,status_code,response_bytes,request_duration_ms,geo_location,label
2023-11-15 14:57:43.000,16.216.115.49,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_2) AppleWebKit/534.0 (KHTML, like Gecko) Chrome/38.0.885.0 Safari/534.0",POST,/login,200,4348,590,CF,Normal
2023-11-15 14:59:26.000,70.59.201.64,"Mozilla/5.0 (Windows NT 5.2) AppleWebKit/533.2 (KHTML, like Gecko) Chrome/22.0.871.0 Safari/533.2",POST,/login,403,4679,568,CI,Normal
2023-11-15 14:59:54.000,73.203.29.32,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_2; rv:1.9.3.20) Gecko/9714-11-23 16:41:57 Firefox/5.0,POST,/login,403,2317,142,TL,Normal
2023-11-15 15:02:45.000,95.140.185.116,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_5_9) AppleWebKit/533.2 (KHTML, like Gecko) Chrome/32.0.804.0 Safari/533.2",POST,/login,200,4839,656,AG,Normal
2023-11-15 15:06:57.000,192.13.185.85,Mozilla/5.0 (X11; Linux i686; rv:1.9.7.20) Gecko/6418-06-07 16:03:01 Firefox/3.8,POST,/login,200,2282,392,HT,Normal
2023-11-15 15:10:09.000,70.204.80.200,"Mozilla/5.0 (Linux; Android 7.1.2) AppleWebKit/534.2 (KHTML, like Gecko) Chrome/61.0.847.0 Safari/534.2",POST,/login,403,4185,439,MT,Normal
2023-11-15 15:12:38.000,76.200.114.236,Mozilla/5.0 (Windows NT 10.0; mni-IN; rv:1.9.1.20) Gecko/4215-04-10 12:08:32 Firefox/11.0,POST,/login,200,3138,550,TN,Normal
2023-11-15 15:16:05.000,83.22.38.163,Mozilla/5.0 (Windows NT 6.0; quz-PE; rv:1.9.1.20) Gecko/4941-09-17 22:52:34 Firefox/3.8,POST,/login,200,4334,609,CU,Normal
2023-11-15 15:19:23.000,103.81.133.16,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_2) AppleWebKit/536.0 (KHTML, like Gecko) Chrome/30.0.892.0 Safari/536.0",POST,/login,200,4781,184,NR,Normal
2023-11-15 15:23:10.000,23.73.197.36,Mozilla/5.0 (Windows NT 5.1; cv-RU; rv:1.9.1.20) Gecko/2154-08-21 01:24:25 Firefox/7.0,POST,/login,200,4868,284,BO,Normal
2023-11-15 15:27:59.000,92.17.76.181,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_8_1 like Mac OS X) AppleWebKit/532.1 (KHTML, like Gecko) FxiOS/15.1p1483.0 Mobile/29V671 Safari/532.1",POST,/login,403,2843,776,RU,Normal
2023-11-15 15:30:40.000,126.104.56.90,Mozilla/5.0 (Windows NT 5.01; ka-GE; rv:1.9.0.20) Gecko/4627-04-27 03:01:27 Firefox/3.6.18,POST,/login,200,3245,270,HR,Normal
2023-11-15 15:34:37.000,54.66.109.245,"Mozilla/5.0 (iPad; CPU iPad OS 16_7_7 like Mac OS X) AppleWebKit/533.2 (KHTML, like Gecko) FxiOS/9.0r1864.0 Mobile/30N596 Safari/533.2",POST,/login,403,2944,729,IS,Normal
2023-11-15 15:38:29.000,48.8.104.209,Mozilla/5.0 (Windows NT 5.01; bg-BG; rv:1.9.1.20) Gecko/7803-08-28 16:24:29 Firefox/3.8,POST,/login,200,1734,176,HT,Normal
2023-11-15 15:42:06.000,66.118.208.42,"Mozilla/5.0 (iPhone; CPU iPhone OS 2_2_1 like Mac OS X) AppleWebKit/535.2 (KHTML, like Gecko) FxiOS/14.5l8093.0 Mobile/30V440 Safari/535.2",POST,/login,200,4282,263,ML,Normal
2023-11-15 15:42:31.000,58.30.236.243,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_2_1 like Mac OS X) AppleWebKit/533.0 (KHTML, like Gecko) FxiOS/17.3w5889.0 Mobile/42T901 Safari/533.0",POST,/login,200,4700,548,OM,Normal
2023-11-15 15:42:58.000,44.123.68.61,Mozilla/5.0 (Windows 98; lo-LA; rv:1.9.2.20) Gecko/7024-06-16 22:28:47 Firefox/8.0,POST,/login,200,4142,475,BR,Normal
2023-11-15 15:46:13.000,41.127.92.189,"Mozilla/5.0 (iPad; CPU iPad OS 14_2_1 like Mac OS X) AppleWebKit/534.0 (KHTML, like Gecko) FxiOS/18.7a1206.0 Mobile/21W648 Safari/534.0",POST,/login,200,3978,257,VE,Normal
2023-11-15 15:50:13.000,66.229.44.170,"Mozilla/5.0 (Windows NT 6.2) AppleWebKit/531.2 (KHTML, like Gecko) Chrome/24.0.892.0 Safari/531.2",POST,/login,200,4625,178,SE,Normal
2023-11-15 15:51:33.000,184.240.5.172,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10_7_0) AppleWebKit/531.0 (KHTML, like Gecko) Chrome/60.0.893.0 Safari/531.0",POST,/login,200,4160,385,DM,Normal
2023-11-15 15:53:50.000,81.134.187.216,"Mozilla/5.0 (iPhone; CPU iPhone OS 15_8_2 like Mac OS X) AppleWebKit/534.1 (KHTML, like Gecko) CriOS/26.0.836.0 Mobile/32Y449 Safari/534.1",POST,/login,403,2262,611,NP,Normal
2023-11-15 15:58:25.000,180.9.167.234,Mozilla/5.0 (X11; Linux i686; rv:1.9.7.20) Gecko/9692-03-14 14:16:28 Firefox/3.8,POST,/login,200,2572,366,TZ,Normal
2023-11-15 16:02:23.000,46.23.233.207,Mozilla/5.0 (Android 3.2.2; Mobile; rv:43.0) Gecko/43.0 Firefox/43.0,POST,/login,200,4342,602,ZM,Normal
2023-11-15 16:04:15.000,54.219.46.222,Mozilla/5.0 (Android 4.4; Mobile; rv:38.0) Gecko/38.0 Firefox/38.0,POST,/login,200,3351,276,NO,Normal
2023-11-15 16:08:12.000,35.127.28.240,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_2) AppleWebKit/533.1 (KHTML, like Gecko) Chrome/51.0.869.0 Safari/533.1",POST,/login,200,4963,427,MH,Normal
2023-11-15 16:11:19.000,178.7.231.72,"Mozilla/5.0 (Linux; Android 4.0.3) AppleWebKit/536.0 (KHTML, like Gecko) Chrome/13.0.804.0 Safari/536.0",POST,/login,200,2689,407,RU,Normal
2023-11-15 16:12:49.000,82.30.36.94,"Mozilla/5.0 (Linux; Android 7.0) AppleWebKit/533.0 (KHTML, like Gecko) Chrome/14.0.801.0 Safari/533.0",POST,/login,200,4112,278,FI,Normal
2023-11-15 16:16:04.000,174.127.93.80,"Mozilla/5.0 (Linux; Android 4.1.2) AppleWebKit/533.1 (KHTML, like Gecko) Chrome/43.0.836.0 Safari/533.1",POST,/login,403,2323,242,MR,Normal
2023-11-15 16:18:15.000,179.119.58.147,"Mozilla/5.0 (iPhone; CPU iPhone OS 4_3_5 like Mac OS X) AppleWebKit/534.0 (KHTML, like Gecko) CriOS/22.0.851.0 Mobile/90L637 Safari/534.0",POST,/login,403,3769,686,PY,Normal
2023-11-15 16:21:33.000,11.184.8.68,Mozilla/5.0 (X11; Linux x86_64; rv:1.9.7.20) Gecko/4968-12-05 16:04:58 Firefox/3.8,POST,/login,200,2031,726,FJ,Normal
2023-11-15 16:22:27.000,19.163.35.236,Mozilla/5.0 (Windows NT 6.0; uk-UA; rv:1.9.0.20) Gecko/3438-06-02 10:52:08 Firefox/3.6.17,POST,/login,200,4436,590,LB,Normal
2023-11-15 16:27:06.000,41.159.81.185,Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_10_9; rv:1.9.5.20) Gecko/8040-12-07 12:56:51 Firefox/3.6.7,POST,/login,200,3854,175,EE,Normal
2023-11-15 16:28:20.000,120.209.142.67,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/532.2 (KHTML, like Gecko) Chrome/60.0.878.0 Safari/532.2",POST,/login,200,3343,577,CU,Normal
2023-11-15 16:32:54.000,15.8.247.90,Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_9_1; rv:1.9.6.20) Gecko/4640-06-16 19:45:36 Firefox/3.6.17,POST,/login,200,4695,664,ZA,Normal
2023-11-15 16:34:37.000,44.57.21.6,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_9_8) AppleWebKit/534.1 (KHTML, like Gecko) Chrome/13.0.877.0 Safari/534.1",POST,/login,403,3559,156,IS,Normal
2023-11-15 16:35:50.000,129.242.129.246,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10_7_2) AppleWebKit/536.1 (KHTML, like Gecko) Chrome/18.0.853.0 Safari/536.1",POST,/login,200,2163,430,FI,Normal
2023-11-15 16:37:55.000,129.17.49.188,Mozilla/5.0 (Windows NT 4.0; bs-BA; rv:1.9.1.20) Gecko/9269-09-08 03:45:30 Firefox/14.0,POST,/login,200,2663,180,TM,Normal
2023-11-15 16:40:13.000,204.180.142.65,Mozilla/5.0 (Windows 95; mai-IN; rv:1.9.0.20) Gecko/8295-07-15 13:48:17 Firefox/3.6.3,POST,/login,200,2624,228,RW,Normal
2023-11-15 16:42:58.000,55.69.112.74,"Mozilla/5.0 (Windows CE) AppleWebKit/533.2 (KHTML, like Gecko) Chrome/57.0.855.0 Safari/533.2",POST,/login,403,4125,272,IL,Normal
2023-11-15 16:44:26.000,116.44.108.196,Mozilla/5.0 (Macintosh; PPC Mac OS X 10_5_7; rv:1.9.6.20) Gecko/3593-01-07 19:06:44 Firefox/3.6.16,POST,/login,200,3978,445,US,Normal
2023-11-15 16:49:24.000,57.172.126.22,Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_12_6; rv:1.9.3.20) Gecko/2895-08-11 18:34:19 Firefox/3.6.14,POST,/login,200,1832,146,BR,Normal
2023-11-15 16:51:49.000,97.160.103.70,"Mozilla/5.0 (Windows NT 5.1) AppleWebKit/534.0 (KHTML, like Gecko) Chrome/48.0.887.0 Safari/534.0",POST,/login,200,3206,732,MZ,Normal
2023-11-15 16:52:14.000,185.15.238.30,Mozilla/5.0 (X11; Linux i686; rv:1.9.5.20) Gecko/5803-07-14 15:02:41 Firefox/3.6.20,POST,/login,200,2686,757,JM,Normal
2023-11-15 16:54:58.000,62.195.0.218,Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_11_4; rv:1.9.2.20) Gecko/6594-03-28 04:36:44 Firefox/3.8,POST,/login,200,4305,515,CG,Normal
2023-11-15 16:57:40.000,166.200.248.131,Mozilla/5.0 (Android 3.2.1; Mobile; rv:42.0) Gecko/42.0 Firefox/42.0,POST,/login,200,2147,550,LR,Normal
2023-11-15 17:01:22.000,34.71.132.119,Mozilla/5.0 (Windows NT 6.0; hr-HR; rv:1.9.0.20) Gecko/3044-10-20 05:13:17 Firefox/9.0,POST,/login,200,3984,247,ER,Normal
2023-11-15 17:04:12.000,201.7.5.200,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/536.2 (KHTML, like Gecko) Chrome/52.0.865.0 Safari/536.2",POST,/login,200,2914,508,UY,Normal
2023-11-15 17:05:28.000,43.153.197.69,"Mozilla/5.0 (iPad; CPU iPad OS 17_2 like Mac OS X) AppleWebKit/536.1 (KHTML, like Gecko) CriOS/50.0.853.0 Mobile/40Z630 Safari/536.1",POST,/login,200,1934,426,LS,Normal
2023-11-15 17:07:41.000,7.206.8.226,Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_9_4; rv:1.9.4.20) Gecko/4914-10-27 20:02:35 Firefox/3.6.11,POST,/login,200,2515,244,TM,Normal
2023-11-15 17:08:15.048,45.22.11.9,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_11_0) AppleWebKit/533.0 (KHTML, like Gecko) Chrome/36.0.895.0 Safari/533.0",POST,/login,403,337,549,KP,Attack
2023-11-15 17:08:15.142,45.22.11.9,curl/7.68.0,POST,/login,403,202,303,KP,Attack
2023-11-15 17:08:15.166,45.22.11.9,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/536.1 (KHTML, like Gecko) Chrome/17.0.889.0 Safari/536.1",POST,/login,200,4547,132,KP,Attack
2023-11-15 17:08:15.196,45.22.11.9,Nikto/2.1.6,POST,/login,403,260,663,KP,Attack
2023-11-15 17:08:15.269,45.22.11.9,curl/7.68.0,POST,/login,403,404,29,KP,Attack
2023-11-15 17:08:15.295,45.22.11.9,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/531.1 (KHTML, like Gecko) Chrome/48.0.899.0 Safari/531.1",POST,/login,403,2137,113,KP,Attack
2023-11-15 17:08:15.392,45.22.11.9,"Mozilla/5.0 (iPad; CPU iPad OS 16_7_6 like Mac OS X) AppleWebKit/535.2 (KHTML, like Gecko) CriOS/52.0.866.0 Mobile/33P812 Safari/535.2",POST,/login,403,3945,32,KP,Attack
2023-11-15 17:08:15.463,45.22.11.9,"Mozilla/5.0 (Windows 98; Win 9x 4.90) AppleWebKit/535.1 (KHTML, like Gecko) Chrome/36.0.892.0 Safari/535.1",POST,/login,403,326,37,KP,Attack
2023-11-15 17:08:15.496,45.22.11.9,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/532.0 (KHTML, like Gecko) Chrome/55.0.868.0 Safari/532.0",POST,/login,403,326,32,KP,Attack
2023-11-15 17:08:15.531,45.22.11.9,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/536.2 (KHTML, like Gecko) Chrome/63.0.853.0 Safari/536.2",POST,/login,403,4491,16,KP,Attack
2023-11-15 17:08:40.000,16.191.194.219,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_8; rv:1.9.6.20) Gecko/5294-05-17 04:24:36 Firefox/3.8,POST,/login,200,4020,528,PG,Normal
2023-11-15 17:10:57.000,106.215.143.4,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_1 like Mac OS X) AppleWebKit/534.1 (KHTML, like Gecko) CriOS/14.0.841.0 Mobile/08V572 Safari/534.1",POST,/login,200,4832,435,HU,Normal
2023-11-15 17:13:47.000,111.140.245.54,Mozilla/5.0 (Windows NT 4.0; bho-IN; rv:1.9.0.20) Gecko/8935-05-10 03:00:11 Firefox/3.8,POST,/login,200,3608,578,AF,Normal
2023-11-15 17:18:12.000,189.0.202.207,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/535.1 (KHTML, like Gecko) Chrome/41.0.861.0 Safari/535.1",POST,/login,200,1868,502,CY,Normal
2023-11-15 17:22:40.000,168.57.59.183,Mozilla/5.0 (X11; Linux x86_64; rv:1.9.7.20) Gecko/3470-04-15 05:21:54 Firefox/9.0,POST,/login,200,3889,461,TN,Normal
2023-11-15 17:23:14.000,158.107.17.27,Mozilla/5.0 (Android 12; Mobile; rv:26.0) Gecko/26.0 Firefox/26.0,POST,/login,200,4952,769,AL,Normal
2023-11-15 17:27:24.000,132.36.232.22,Mozilla/5.0 (X11; Linux i686; rv:1.9.6.20) Gecko/7219-10-05 09:16:53 Firefox/3.8,POST,/login,403,1940,541,FM,Normal
2023-11-15 17:27:49.061,45.22.11.9,"Mozilla/5.0 (Windows NT 6.0) AppleWebKit/531.0 (KHTML, like Gecko) Chrome/14.0.837.0 Safari/531.0",POST,/login,403,203,49,RU,Attack
2023-11-15 17:27:49.139,45.22.11.9,curl/7.68.0,POST,/login,403,470,7,RU,Attack
2023-11-15 17:27:49.226,45.22.11.9,"Mozilla/5.0 (Windows 98; Win 9x 4.90) AppleWebKit/536.0 (KHTML, like Gecko) Chrome/14.0.866.0 Safari/536.0",POST,/login,403,468,16,RU,Attack
2023-11-15 17:27:49.245,45.22.11.9,"Mozilla/5.0 (iPhone; CPU iPhone OS 15_8_2 like Mac OS X) AppleWebKit/534.0 (KHTML, like Gecko) CriOS/23.0.841.0 Mobile/30P735 Safari/534.0",POST,/login,403,1708,488,RU,Attack
2023-11-15 17:27:49.276,45.22.11.9,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_4_1 like Mac OS X) AppleWebKit/533.0 (KHTML, like Gecko) CriOS/45.0.837.0 Mobile/55D995 Safari/533.0",POST,/login,403,327,12,RU,Attack
2023-11-15 17:27:49.323,45.22.11.9,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/534.2 (KHTML, like Gecko) Chrome/36.0.895.0 Safari/534.2",POST,/login,403,4522,30,RU,Attack
2023-11-15 17:27:49.360,45.22.11.9,masscan/1.0,POST,/login,403,3396,36,RU,Attack
2023-11-15 17:27:49.377,45.22.11.9,"Mozilla/5.0 (iPad; CPU iPad OS 17_2_1 like Mac OS X) AppleWebKit/535.2 (KHTML, like Gecko) CriOS/39.0.892.0 Mobile/06Q395 Safari/535.2",POST,/login,403,2949,458,RU,Attack
2023-11-15 17:27:49.410,45.22.11.9,"Mozilla/5.0 (Windows NT 11.0) AppleWebKit/531.2 (KHTML, like Gecko) Chrome/46.0.830.0 Safari/531.2",POST,/login,200,2309,626,RU,Attack
2023-11-15 17:27:49.439,45.22.11.9,"Mozilla/5.0 (Linux; Android 4.2.2) AppleWebKit/535.1 (KHTML, like Gecko) Chrome/61.0.873.0 Safari/535.1",POST,/login,403,4651,19,RU,Attack
2023-11-15 17:28:42.000,181.173.131.26,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/531.2 (KHTML, like Gecko) Chrome/21.0.866.0 Safari/531.2",POST,/login,200,4628,512,FJ,Normal
2023-11-15 17:31:59.000,30.36.7.111,Mozilla/5.0 (Android 4.0.3; Mobile; rv:48.0) Gecko/48.0 Firefox/48.0,POST,/login,403,3801,299,CG,Normal
2023-11-15 17:35:14.000,193.93.70.187,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_10_8) AppleWebKit/534.0 (KHTML, like Gecko) Chrome/24.0.824.0 Safari/534.0",POST,/login,403,3565,561,SM,Normal
2023-11-15 17:40:05.000,25.154.26.101,Mozilla/5.0 (Android 5.1.1; Mobile; rv:58.0) Gecko/58.0 Firefox/58.0,POST,/login,200,4286,725,MH,Normal
2023-11-15 17:41:15.000,136.244.158.39,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_5_7 like Mac OS X) AppleWebKit/536.1 (KHTML, like Gecko) FxiOS/18.6z5883.0 Mobile/45Z056 Safari/536.1",POST,/login,403,3028,447,MT,Normal
2023-11-15 17:46:10.000,67.151.97.137,"Mozilla/5.0 (iPad; CPU iPad OS 12_4_4 like Mac OS X) AppleWebKit/536.1 (KHTML, like Gecko) CriOS/33.0.873.0 Mobile/48D574 Safari/536.1",POST,/login,200,2315,716,HR,Normal
2023-11-15 17:50:40.000,122.84.211.175,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_1_1 like Mac OS X) AppleWebKit/536.2 (KHTML, like Gecko) FxiOS/9.7g3755.0 Mobile/55K732 Safari/536.2",POST,/login,403,1659,240,LR,Normal
2023-11-15 17:53:40.000,167.223.69.83,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/533.2 (KHTML, like Gecko) Chrome/47.0.820.0 Safari/533.2",POST,/login,200,2110,720,EG,Normal
2023-11-15 17:58:13.000,149.191.113.65,Mozilla/5.0 (Windows NT 6.0; wa-BE; rv:1.9.2.20) Gecko/9187-12-14 16:58:48 Firefox/3.6.14,POST,/login,200,2804,266,CN,Normal
2023-11-15 18:01:44.000,4.141.219.203,"Mozilla/5.0 (Linux; Android 7.1.2) AppleWebKit/533.1 (KHTML, like Gecko) Chrome/60.0.894.0 Safari/533.1",POST,/login,200,2725,707,MZ,Normal
2023-11-15 18:04:46.000,103.133.163.18,"Mozilla/5.0 (Linux; Android 2.3) AppleWebKit/535.0 (KHTML, like Gecko) Chrome/45.0.846.0 Safari/535.0",POST,/login,200,3506,676,AM,Normal
2023-11-15 18:07:29.000,90.225.130.52,Mozilla/5.0 (X11; Linux x86_64; rv:1.9.5.20) Gecko/2944-04-26 19:55:02 Firefox/9.0,POST,/login,403,2856,789,SZ,Normal
2023-11-15 18:08:35.000,162.231.228.206,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/533.0 (KHTML, like Gecko) Chrome/29.0.879.0 Safari/533.0",POST,/login,200,4763,744,AL,Normal
2023-11-15 18:08:58.000,46.64.182.41,"Mozilla/5.0 (iPad; CPU iPad OS 5_1_1 like Mac OS X) AppleWebKit/531.1 (KHTML, like Gecko) CriOS/43.0.863.0 Mobile/11R776 Safari/531.1",POST,/login,200,4185,692,FJ,Normal
2023-11-15 18:11:04.000,72.78.196.144,"Mozilla/5.0 (Windows 98; Win 9x 4.90) AppleWebKit/532.0 (KHTML, like Gecko) Chrome/59.0.884.0 Safari/532.0",POST,/login,200,2198,636,TT,Normal
2023-11-15 18:14:28.000,177.24.95.173,"Mozilla/5.0 (iPad; CPU iPad OS 14_2_1 like Mac OS X) AppleWebKit/531.0 (KHTML, like Gecko) FxiOS/16.9u7753.0 Mobile/03A265 Safari/531.0",POST,/login,200,1629,686,PH,Normal
2023-11-15 18:15:34.000,149.233.120.236,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_4_1 like Mac OS X) AppleWebKit/531.2 (KHTML, like Gecko) FxiOS/14.8o4254.0 Mobile/21D371 Safari/531.2",POST,/login,200,3215,255,GT,Normal
2023-11-15 18:19:15.000,138.172.22.190,"Mozilla/5.0 (iPhone; CPU iPhone OS 4_2_1 like Mac OS X) AppleWebKit/533.0 (KHTML, like Gecko) CriOS/29.0.890.0 Mobile/12R932 Safari/533.0",POST,/login,200,4674,726,SV,Normal
2023-11-15 18:23:26.000,36.70.177.156,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10_10_1) AppleWebKit/531.1 (KHTML, like Gecko) Chrome/27.0.835.0 Safari/531.1",POST,/login,200,1755,241,PS,Normal
2023-11-15 18:28:01.000,39.129.182.90,Mozilla/5.0 (Android 2.3; Mobile; rv:51.0) Gecko/51.0 Firefox/51.0,POST,/login,200,4212,589,BG,Normal
2023-11-15 18:32:40.000,145.238.218.236,"Mozilla/5.0 (iPhone; CPU iPhone OS 12_4_4 like Mac OS X) AppleWebKit/533.1 (KHTML, like Gecko) FxiOS/14.7s3973.0 Mobile/45W101 Safari/533.1",POST,/login,200,3382,645,GQ,Normal
2023-11-15 18:35:45.000,154.255.64.111,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_9) AppleWebKit/534.2 (KHTML, like Gecko) Chrome/24.0.803.0 Safari/534.2",POST,/login,200,4452,797,MK,Normal
2023-11-15 18:38:10.000,165.129.58.73,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_11_5) AppleWebKit/533.0 (KHTML, like Gecko) Chrome/62.0.822.0 Safari/533.0",POST,/login,200,2509,385,KP,Normal
2023-11-15 18:43:05.000,69.201.165.80,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_1; rv:1.9.2.20) Gecko/5379-06-03 11:53:31 Firefox/3.8,POST,/login,200,2719,395,MY,Normal
2023-11-15 18:45:01.000,88.167.198.88,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_5_7) AppleWebKit/531.2 (KHTML, like Gecko) Chrome/27.0.888.0 Safari/531.2",POST,/login,200,3465,457,HN,Normal
2023-11-15 18:49:57.000,195.238.223.49,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_9_6) AppleWebKit/534.1 (KHTML, like Gecko) Chrome/36.0.846.0 Safari/534.1",POST,/login,200,2620,394,ME,Normal
2023-11-15 18:51:09.000,114.15.107.141,"Mozilla/5.0 (iPad; CPU iPad OS 4_2_1 like Mac OS X) AppleWebKit/531.2 (KHTML, like Gecko) CriOS/23.0.802.0 Mobile/78H519 Safari/531.2",POST,/login,200,3116,453,PE,Normal
2023-11-15 18:52:33.000,2.58.237.70,Mozilla/5.0 (Android 4.4.4; Mobile; rv:20.0) Gecko/20.0 Firefox/20.0,POST,/login,200,4425,180,ZA,Normal
2023-11-15 18:55:40.000,107.29.40.198,"Mozilla/5.0 (Linux; Android 2.3.6) AppleWebKit/532.2 (KHTML, like Gecko) Chrome/34.0.823.0 Safari/532.2",POST,/login,200,4561,590,ID,Normal
2023-11-15 18:57:39.000,10.243.251.225,Mozilla/5.0 (X11; Linux x86_64; rv:1.9.5.20) Gecko/5449-01-03 13:01:37 Firefox/7.0,POST,/login,200,3802,378,OM,Normal
2023-11-15 18:58:59.000,139.92.7.119,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3; rv:1.9.4.20) Gecko/3304-12-19 20:59:22 Firefox/11.0,POST,/login,200,2480,348,BH,Normal
2023-11-15 18:59:34.000,223.95.160.227,"Mozilla/5.0 (Linux; Android 4.2.1) AppleWebKit/536.2 (KHTML, like Gecko) Chrome/53.0.854.0 Safari/536.2",POST,/login,200,4113,338,AR,Normal
2023-11-15 19:00:10.000,26.73.216.199,Mozilla/5.0 (Android 14; Mobile; rv:52.0) Gecko/52.0 Firefox/52.0,POST,/login,200,3434,202,ER,Normal
2023-11-15 19:01:30.000,218.63.251.222,Mozilla/5.0 (X11; Linux x86_64; rv:1.9.6.20) Gecko/7405-02-23 00:33:31 Firefox/3.8,POST,/login,200,2146,516,RU,Normal
2023-11-15 19:05:43.000,120.21.92.43,Mozilla/5.0 (Windows NT 6.2; yi-US; rv:1.9.1.20) Gecko/7743-10-31 09:27:15 Firefox/3.8,POST,/login,200,2676,428,PW,Normal
2023-11-15 19:08:19.000,19.144.164.162,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_3) AppleWebKit/532.0 (KHTML, like Gecko) Chrome/59.0.840.0 Safari/532.0",POST,/login,200,1866,767,PL,Normal
2023-11-15 19:10:27.000,102.57.200.77,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/534.1 (KHTML, like Gecko) Chrome/34.0.884.0 Safari/534.1",POST,/login,200,1652,279,NE,Normal
2023-11-15 19:14:10.000,8.71.134.8,"Mozilla/5.0 (iPhone; CPU iPhone OS 2_2_1 like Mac OS X) AppleWebKit/535.2 (KHTML, like Gecko) CriOS/54.0.860.0 Mobile/25D502 Safari/535.2",POST,/login,200,1648,506,KH,Normal
2023-11-15 19:18:33.000,56.192.202.245,Mozilla/5.0 (Android 4.4.4; Mobile; rv:31.0) Gecko/31.0 Firefox/31.0,POST,/login,200,2685,138,ES,Normal
2023-11-15 19:18:47.000,28.110.31.181,"Mozilla/5.0 (iPad; CPU iPad OS 9_3_5 like Mac OS X) AppleWebKit/535.0 (KHTML, like Gecko) FxiOS/15.9l5786.0 Mobile/33X393 Safari/535.0",POST,/login,200,2872,391,NR,Normal
2023-11-15 19:22:49.000,111.22.114.142,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/531.2 (KHTML, like Gecko) Chrome/54.0.851.0 Safari/531.2",POST,/login,200,3523,237,GD,Normal
2023-11-15 19:25:34.026,192.168.99.99,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10_5_8) AppleWebKit/531.1 (KHTML, like Gecko) Chrome/19.0.837.0 Safari/531.1",POST,/login,403,4610,40,RU,Attack
2023-11-15 19:25:34.080,192.168.99.99,Nikto/2.1.6,POST,/login,403,3286,529,RU,Attack
2023-11-15 19:25:34.157,192.168.99.99,masscan/1.0,POST,/login,403,2622,13,RU,Attack
2023-11-15 19:25:34.204,192.168.99.99,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_12_6) AppleWebKit/536.1 (KHTML, like Gecko) Chrome/36.0.857.0 Safari/536.1",POST,/login,403,297,30,RU,Attack
2023-11-15 19:25:34.277,192.168.99.99,masscan/1.0,POST,/login,403,4574,40,RU,Attack
2023-11-15 19:25:34.336,192.168.99.99,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/536.2 (KHTML, like Gecko) Chrome/17.0.898.0 Safari/536.2",POST,/login,403,2155,42,RU,Attack
2023-11-15 19:25:34.435,192.168.99.99,"Mozilla/5.0 (Linux; Android 4.1.1) AppleWebKit/535.1 (KHTML, like Gecko) Chrome/62.0.820.0 Safari/535.1",POST,/login,403,457,38,RU,Attack
